temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,latitude,longitude
29.1,35.9,26.0,83.2,0.0,0,,0.0,0.0,,10.6,290.0,,89.0,3.2,0.5,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.058183069,101.6575026
28.8,34.3,25.0,79.75,0.0,0,,0.0,0.0,,10.9,200.0,,89.0,10.0,827.8,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.102714593,101.6168337
26.8,29.7,24.0,84.88,0.0,0,,0.0,0.0,,3.6,280.0,1015.3,89.0,6.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.107045327,101.5726932
31.0,34.6,22.0,58.96,0.0,0,,0.0,0.0,,7.9,351.0,,89.0,10.0,906.0,3.3,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.065919363,101.5782344
28.0,32.7,25.0,83.66,0.0,0,,0.0,0.0,,5.6,1.0,,89.0,7.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.130394691,101.6126186
25.7,25.7,24.8,94.5,0.406,100,rain,0.0,0.0,,5.4,300.0,1011.2,89.0,5.1,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.093204146,101.5608772
28.0,32.7,25.0,83.79,0.0,0,,0.0,0.0,,5.5,117.0,,99.7,6.1,351.9,1.3,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.092591306,101.5973513
26.1,26.1,23.0,83.16,0.0,0,,0.0,0.0,,28.5,220.0,,89.0,9.0,1.0,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.15069815,101.6322859
25.0,25.0,22.0,83.31,0.0,0,,0.0,0.0,,3.8,342.0,,89.0,6.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.078800879,101.579777
29.0,33.6,24.0,74.76,0.0,0,,0.0,0.0,,9.4,320.0,,89.0,10.0,424.0,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.133424368,101.6234582
32.0,35.8,22.0,55.59,0.0,0,,0.0,0.0,,9.3,280.0,,88.9,10.0,790.8,2.8,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.124450233,101.56786
31.8,37.7,24.1,63.69,0.0,0,,0.0,0.0,,3.7,209.0,1014.3,88.9,12.4,676.8,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.087443356,101.5595927
27.0,29.2,22.0,74.35,0.0,0,,0.0,0.0,,1.9,136.0,,89.0,10.0,342.9,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.151392961,101.6393946
24.2,24.2,23.8,97.59,0.0,0,,0.0,0.0,,1.8,320.0,1013.0,89.0,7.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.172744676,101.5653824
26.0,26.0,22.9,82.95,0.0,0,,0.0,0.0,,4.3,326.0,,89.0,4.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.17082734,101.6509222
29.0,33.6,24.0,74.69,0.0,0,,0.0,0.0,,7.4,11.0,,89.0,10.0,558.8,2.0,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.183122493,101.6364474
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,0.1,359.0,,89.0,3.1,20.5,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.084341475,101.5835761
26.0,26.0,23.0,83.21,0.0,0,,0.0,0.0,,9.4,303.0,,89.0,10.0,251.1,0.9,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.141532268,101.6263377
26.8,29.7,24.0,84.64,0.0,0,,0.0,0.0,,1.8,300.0,1013.7,89.0,9.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.137784625,101.5926977
29.0,33.6,24.0,74.47,0.0,0,,0.0,0.0,,3.7,301.0,,89.0,10.0,393.5,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.118899456,101.5873806
32.8,38.9,24.0,60.0,0.2,100,rain,0.0,0.0,,3.9,1.0,1010.7,89.0,13.4,854.5,3.1,9,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.129246102,101.6358823
31.0,36.6,24.0,66.2,0.0,0,,0.0,0.0,,16.5,269.0,,89.0,9.0,453.6,1.6,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.142940527,101.600874
30.9,31.2,17.0,43.47,0.0,0,,0.0,0.0,,8.4,41.0,1014.8,88.7,11.0,912.5,3.3,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.119562117,101.635884
24.9,24.9,23.8,93.35,0.0,0,,0.0,0.0,,0.0,0.0,1012.0,89.0,9.0,187.3,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.080338873,101.5791204
34.0,36.5,20.0,44.04,0.0,0,,0.0,0.0,,7.8,60.0,,89.0,10.0,746.8,2.7,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.114221505,101.6072218
31.0,34.6,22.1,59.15,0.0,0,,0.0,0.0,,3.4,354.0,,89.0,10.0,717.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.052201638,101.616266
26.0,26.0,25.0,93.84,0.0,0,,0.0,0.0,,0.1,3.0,,89.0,6.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.105184836,101.6156926
29.0,32.8,23.0,70.26,0.0,0,,0.0,0.0,,11.1,281.0,,89.0,10.0,634.5,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.171984478,101.5906375
27.0,30.1,24.0,83.68,0.0,0,,0.0,0.0,,5.3,52.0,,89.0,6.2,285.3,1.0,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.063538644,101.5775981
26.7,29.9,24.7,88.96,0.0,0,,0.0,0.0,,1.9,293.0,1013.0,89.0,4.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.090240805,101.645262
23.9,23.9,23.0,94.58,0.0,0,,0.0,0.0,,1.8,99.0,,99.2,8.8,0.2,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.122833803,101.6588176
33.0,38.1,23.0,55.81,0.0,0,,0.0,0.0,,5.5,40.0,,89.0,10.0,347.5,1.3,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.087350883,101.563406
25.9,25.9,24.9,94.23,0.0,0,,0.0,0.0,,2.2,1.0,,89.0,7.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.089521998,101.6585615
30.9,35.2,22.8,62.2,0.0,0,,0.0,0.0,,18.0,279.0,1009.0,89.0,11.3,157.4,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.148907541,101.6505758
31.0,36.5,24.0,66.41,0.0,0,,0.0,0.0,,11.1,269.0,,89.0,10.0,89.4,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.128984594,101.5846889
32.0,35.8,22.0,55.76,0.0,0,,0.0,0.0,,9.3,279.0,,89.0,10.0,790.8,2.8,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.1773071,101.5799297
25.8,25.8,23.9,89.09,0.0,0,,0.0,0.0,,3.7,311.0,1009.2,88.9,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.102412855,101.5865454
27.0,30.1,24.0,83.53,0.0,0,,0.0,0.0,,5.5,312.0,,89.0,7.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.135517555,101.599381
25.1,25.1,24.0,93.81,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,5.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.177666821,101.6559685
26.9,29.9,24.1,84.96,0.0,0,,0.0,0.0,,2.0,268.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.062070931,101.6519427
27.0,30.6,24.9,88.02,0.0,0,,0.0,0.0,,2.4,257.0,,89.0,7.1,483.5,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.156284771,101.6296958
26.0,26.0,23.9,88.23,0.0,0,,0.0,0.0,,2.0,355.0,,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.097799731,101.6263196
25.1,25.1,24.0,93.84,0.0,0,,0.0,0.0,,0.2,358.0,1012.8,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.157987466,101.6418585
25.0,25.0,24.0,94.21,0.0,0,,0.0,0.0,,3.7,320.0,1008.3,99.9,7.9,146.5,0.5,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.157330221,101.5892888
26.0,26.0,22.9,83.28,0.0,0,,0.0,0.0,,0.3,10.0,,89.0,6.2,32.1,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.073909978,101.6123345
30.1,35.2,24.0,69.98,0.0,0,,0.0,0.0,,12.8,272.0,,89.0,10.0,0.4,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.083211066,101.6371783
25.1,25.1,23.9,93.39,0.0,0,,0.0,0.0,,4.1,354.0,,89.0,4.4,38.4,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.055050196,101.6001431
25.2,25.2,23.2,88.67,5.975,100,rain,0.0,0.0,,5.4,320.0,1011.8,100.0,9.0,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",3.153676658,101.5646247
33.0,36.0,20.9,49.14,0.0,0,,0.0,0.0,,5.4,149.0,1011.4,89.0,13.4,839.3,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.141365937,101.5801261
31.0,36.5,24.0,66.55,0.0,0,,0.0,0.0,,9.2,309.0,,89.0,10.0,873.5,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.066166923,101.5880387
25.0,25.0,21.0,78.5,0.0,0,,0.0,0.0,,3.6,302.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.05164576,101.6212177
31.8,36.6,23.1,59.9,0.0,0,,0.0,0.0,,14.6,222.0,1010.4,89.0,12.2,318.0,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.093784743,101.6586764
26.6,26.6,22.4,77.56,0.0,0,,0.0,0.0,,8.2,145.0,,89.0,9.1,195.3,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.06219528,101.6484976
25.0,25.0,25.0,99.98,0.0,0,,0.0,0.0,,0.0,359.0,,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.115964584,101.5684501
29.8,34.6,23.8,70.07,0.0,0,,0.0,0.0,,14.7,270.0,1009.5,89.0,10.0,101.2,0.4,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.164095317,101.5677647
34.0,37.3,21.0,46.71,0.0,0,,0.0,0.0,,3.6,110.0,,89.0,10.0,459.9,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.135840107,101.581584
29.9,33.2,22.0,62.64,0.0,0,,0.0,0.0,,9.7,41.0,,89.0,10.0,452.1,1.6,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.109401267,101.6153466
25.0,25.0,24.0,94.02,0.0,0,,0.0,0.0,,1.9,118.0,,89.0,9.0,0.3,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.172636478,101.5856314
29.8,34.8,24.0,71.28,0.0,0,,0.0,0.0,,1.8,269.0,1010.4,89.0,9.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.101147071,101.5768851
34.0,39.4,23.0,52.9,0.0,0,,0.0,0.0,,9.4,338.0,,89.0,10.0,488.6,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.09522436,101.5692856
31.1,37.9,25.0,70.37,0.0,0,,0.0,0.0,,9.5,64.0,,89.0,5.1,307.5,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.122700643,101.6139264
31.1,35.4,22.8,61.13,0.0,0,,0.0,0.0,35.3,16.5,270.0,1011.4,89.0,12.9,220.3,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.13281834,101.5800529
26.8,30.1,24.7,88.52,0.0,0,,0.0,0.0,,3.6,110.0,1012.6,89.0,9.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.107148746,101.5605944
30.9,35.3,23.0,62.94,0.0,0,,0.0,0.0,,9.6,144.0,,99.3,10.0,267.8,1.0,3,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.054457122,101.588201
29.0,33.7,24.0,74.28,0.0,0,,0.0,0.0,,3.9,247.0,,89.0,10.0,506.0,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.114780021,101.6277015
25.2,25.2,24.3,95.06,13.861,100,rain,0.0,0.0,,0.2,40.0,1014.5,90.0,9.0,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999",3.15100047,101.5977095
29.0,33.6,24.0,74.29,0.0,0,,0.0,0.0,,3.9,324.0,,89.0,10.0,637.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.15058831,101.6312683
25.8,25.8,24.8,94.49,0.0,0,,0.0,0.0,,0.0,0.0,1010.4,89.0,5.0,78.6,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.134041369,101.5709148
27.0,30.0,23.9,83.25,0.0,0,,0.0,0.0,,0.4,6.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.087648135,101.611315
28.1,32.0,24.0,78.69,0.0,0,,0.0,0.0,,1.9,192.0,,89.0,10.0,433.6,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.158426295,101.5978674
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,3.7,156.0,,88.0,5.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK",3.179005017,101.6248615
27.0,30.1,23.9,83.05,0.957,100,rain,0.0,0.0,,0.6,8.0,1009.9,89.0,10.0,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.091116794,101.6141533
24.0,24.0,22.0,88.46,0.0,0,,0.0,0.0,,3.3,293.0,1014.0,88.6,6.3,285.1,1.0,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.099450995,101.6502585
29.0,31.4,21.1,62.27,0.0,0,,0.0,0.0,,8.0,43.0,,89.0,10.0,327.8,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.055544352,101.5799049
27.8,31.6,24.0,79.92,0.0,0,,0.0,0.0,,2.0,281.0,,89.0,9.6,309.8,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.062024235,101.6393036
31.9,39.1,25.0,66.89,0.0,0,,0.0,0.0,,13.0,275.0,,89.0,7.1,482.6,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.074725203,101.6328383
29.7,34.5,23.8,70.48,0.0,0,,0.0,0.0,,10.8,319.0,1015.7,89.0,10.0,829.5,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.12451658,101.641837
28.0,31.3,23.0,74.3,0.0,0,,0.0,0.0,,0.1,1.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.182751971,101.5722132
26.1,26.1,24.0,88.03,0.06,100,rain,0.0,0.0,,3.7,147.0,1014.0,89.0,9.1,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.069260893,101.6218555
34.1,37.6,21.1,46.74,0.0,0,,0.0,0.0,,8.7,65.0,,89.0,10.0,713.3,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.053925996,101.6405188
26.1,26.1,25.0,93.72,0.0,0,,0.0,0.0,,5.6,162.0,,89.0,9.0,46.0,0.2,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.099661387,101.5974164
35.0,36.9,19.0,39.14,0.0,0,,0.0,0.0,,11.2,80.0,,89.0,10.0,755.5,2.7,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.125920796,101.5915621
25.1,25.1,24.1,94.18,16.747,100,rain,0.0,0.0,,3.6,267.0,1010.3,89.0,8.0,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.089393945,101.5774385
30.9,34.4,21.9,58.47,0.0,0,,0.0,0.0,,11.6,80.0,1015.4,89.0,12.4,826.8,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.14564502,101.635492
26.8,30.1,25.0,90.1,6.97,100,rain,0.0,0.0,,3.6,171.0,1009.9,89.0,7.0,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.130766241,101.5806381
25.0,25.0,24.0,94.17,0.0,0,,0.0,0.0,,1.8,340.0,,89.0,8.0,26.5,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.142411414,101.5725863
25.0,25.0,23.2,89.29,0.0,0,,0.0,0.0,,0.0,5.0,1012.4,89.0,8.0,228.5,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.167073943,101.6022975
32.8,40.1,24.9,63.44,0.0,0,,0.0,0.0,,9.4,180.0,1007.9,89.0,10.0,222.3,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.112995183,101.577354
27.0,30.1,24.0,83.68,0.0,0,,0.0,0.0,,3.6,349.0,,89.0,6.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.131761815,101.6577843
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,0.2,12.0,,89.0,6.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.128212662,101.6235168
31.8,35.6,22.0,56.35,0.0,0,,0.0,0.0,,7.9,352.0,1015.1,88.9,12.4,836.3,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.087815467,101.589889
27.0,29.2,22.0,74.13,0.0,0,,0.0,0.0,,3.9,41.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA",3.075434236,101.6093297
29.1,33.0,23.1,70.14,0.0,0,,0.0,0.0,,7.4,315.0,1011.9,89.0,11.0,343.6,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.068932627,101.620029
27.0,30.6,24.9,88.25,0.0,0,,0.0,0.0,,3.8,255.0,,89.0,7.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.111577296,101.6206295
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,2.0,285.0,,89.0,6.5,32.1,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.058551002,101.6473824
30.0,35.1,24.0,70.44,0.0,0,,0.0,0.0,,5.4,230.0,,89.0,10.0,91.5,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.099922372,101.5776406
26.1,26.1,23.9,87.64,0.0,0,,0.0,0.0,,2.2,2.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.116344347,101.6520959
25.2,25.2,24.1,94.13,0.0,0,,0.0,0.0,,1.8,1.0,1010.2,89.0,6.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.142347878,101.5913552
24.9,24.9,23.7,93.0,0.0,0,,0.0,0.0,,2.4,296.0,1013.2,88.7,9.1,226.1,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.089878842,101.6244378
28.9,34.4,24.9,79.05,0.0,0,,0.0,0.0,,4.1,178.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.060981167,101.5939634
26.0,26.0,23.9,88.49,0.0,0,,0.0,0.0,,5.4,153.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.113373675,101.6346582
25.1,25.1,23.9,93.42,0.0,0,,0.0,0.0,,0.2,1.0,,89.0,6.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.092791438,101.6379165
27.0,29.6,23.0,78.81,0.0,0,,0.0,0.0,,5.4,330.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.154227558,101.558332
26.0,26.0,24.9,93.84,0.0,0,,0.0,0.0,,0.2,12.0,,99.2,8.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.074635667,101.6236249
33.0,37.0,22.0,52.53,0.0,0,,0.0,0.0,,7.6,300.0,,88.9,10.0,799.5,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.115707147,101.5591738
25.0,25.0,24.0,93.94,0.0,0,,0.0,0.0,,0.2,8.0,,89.0,3.3,29.8,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.097378157,101.62078
26.0,26.0,25.0,94.32,0.0,0,,0.0,0.0,,1.9,179.0,,89.0,6.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.182313551,101.5776348
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,1.9,252.0,,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.0695702,101.5938561
27.0,30.1,24.0,83.68,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.123080845,101.6247687
25.2,25.2,24.7,97.6,0.0,0,,0.0,0.0,,3.5,300.0,1008.9,89.0,7.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.097534831,101.5798561
29.1,33.7,24.1,74.48,0.0,0,,0.0,0.0,,16.2,251.0,,89.0,10.0,95.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.049749365,101.5752218
32.9,39.1,24.0,59.73,0.0,0,,0.0,0.0,,18.2,249.0,,89.0,10.0,310.1,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.062494178,101.5812639
31.0,37.7,25.0,70.52,0.0,0,,0.0,0.0,,16.5,260.0,,89.0,10.0,348.1,1.3,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.092395969,101.5644372
33.9,36.4,20.1,44.35,0.0,0,,0.0,0.0,,5.5,30.0,1011.3,89.0,11.0,852.0,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.103586281,101.5735923
25.2,25.2,23.9,92.79,2.987,100,rain,0.0,0.0,,3.7,51.0,1011.3,99.9,6.0,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",3.127173484,101.5952475
24.0,24.0,23.0,94.15,0.0,0,,0.0,0.0,,2.0,334.0,,89.0,5.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.13500596,101.6362688
26.8,29.6,24.0,84.97,0.0,0,,0.0,0.0,,0.8,6.0,1009.7,89.0,7.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.060429971,101.5957214
27.0,30.1,24.0,83.68,0.0,0,,0.0,0.0,,3.6,70.0,,89.0,9.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.180444121,101.5565652
33.0,35.4,20.1,46.66,0.0,0,,0.0,0.0,31.7,11.2,70.0,1010.1,89.0,12.4,315.5,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.110717347,101.6046235
30.0,34.2,23.0,66.14,0.0,0,,0.0,0.0,,5.5,311.0,,89.0,10.0,357.3,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.159741859,101.5862198
26.1,26.1,23.7,86.66,0.311,100,rain,0.0,0.0,,1.8,190.0,1012.3,89.0,9.0,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.153332989,101.556554
32.0,32.0,16.0,38.27,0.0,0,,0.0,0.0,,13.0,50.0,,89.0,10.0,1008.5,3.6,10,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.114995984,101.5892163
31.0,35.5,23.0,62.68,0.0,0,,0.0,0.0,,3.6,118.0,,89.0,10.0,601.5,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.157650042,101.5978296
24.9,24.9,23.7,93.07,0.0,0,,0.0,0.0,,3.6,345.0,1011.1,89.0,9.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.058437793,101.629289
24.0,24.0,21.9,88.22,0.0,0,,0.0,0.0,,1.7,341.0,,89.0,8.1,26.7,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.050824239,101.5907712
